-0.07446181,0.07422809,-0.0745416,0.02978999,0.03552322,0.02384235,0.10766934,0.25710761,-0.00290427,-0.10191788,0.05994723,-0.16921042,-0.16221843,0.02776453,0.0605515,0.02866407,-0.04132748,0.09535404,0.11249154,-0.13111554,0.14037902,0.02430875,-0.0582409,-0.0094702,-0.01343442,0.06358923,0.03705127,0.08520779,0.04970966,0.05906787,0.06194077,-0.18810572
-0.27056723,-0.15568855,0.03313347,-0.00343961,-0.10834173,-0.13980659,0.21222955,-0.02333542,-0.23789676,-0.01426911,-0.13674882,-0.2174022,-0.21787313,0.04148584,-0.05318928,0.0794231,-0.18092026,0.08305291,-0.22226567,0.08704419,-0.01218381,-0.04381315,-0.03152794,-0.00112761,-0.16135727,0.0138682,-0.11979488,0.06278316,-0.03541204,0.02342818,0.16718843,-0.0079359,
0.01293213,-0.00800942,-0.10471398,0.01487502,-0.07005307,0.01025026,0.2269167,0.07747402,-0.03647489,-0.00047398,0.03298871,-0.10091852,0.15594824,0.02103098,0.07728918,-0.10263213,-0.01496159,-0.01192447,-0.09201287,0.04633539,-0.14818382,-0.0238378,0.08184691,-0.06864516,0.13316445,-0.11794241,-0.06543941,-0.03194788,0.11248851,0.06645971,0.1937247,0.17026046
-0.09363396,-0.07900325,-0.15119231,0.03488396,-0.01643503,0.15153162,-0.06770051,0.06877479,0.03190715,0.02312562,0.08249656,0.04023733,0.11404334,0.05593362,-0.12037561,0.03686414,0.02108945,-0.03761129,-0.16017049,-0.08505277,0.04981564,0.01622029,-0.07329266,-0.10000641,0.00963345,-0.00181221,0.12463205,0.03345095,0.1180118,-0.06678292,-0.08541047,-0.14647994
0.02296524,-0.05685468,-0.12247631,0.02231091,-0.10652324,-0.07011735,0.1265996,-0.10740258,0.03548224,0.04791982,0.0630279,0.04515627,0.06896771,0.11757142,0.1106798,-0.05033175,0.12501425,-0.0131219,0.00309583,-0.04695747,-0.1202159,0.10967332,0.08309788,-0.12957576,-0.05572584,-0.00921074,0.14016654,0.0153576,0.02889889,-0.00575461,0.0665481,0.06930694
-0.09136964,0.05486599,-0.0261809,0.04162256,0.08798097,0.11042879,0.06169418,0.11601225,-0.0602272,-0.01044747,-0.02001879,0.16392303,-0.1411491,0.09114972,-0.18532869,-0.10501001,-0.05408025,0.00786204,0.14638548,-0.06919514,-0.06303469,-0.05439144,0.07252144,-0.07523556,-0.13491716,0.01115743,-0.25490538,0.1451667,0.04943426,-0.02649181,-0.06771341,-0.01013102
-0.06275003,-0.20331731,-0.01382982,-0.01747037,-0.02500457,-0.11401745,-0.1270004,-0.11117564,0.02752542,-0.1116876,-0.13624232,0.11336119,0.00504561,-0.00900673,-0.10853762,-0.04950141,-0.11754873,-0.0086964,-0.00382918,-0.16181568,0.02778393,0.04717557,0.14203924,0.04503546,-0.04914782,0.14905432,0.04089628,-0.09107003,0.08905758,0.04349174,0.05368219,0.18527847
-4.06921794e-02,8.55020751e-02,-1.91903116e-02,-1.60792769e-02,5.55953366e-02,-1.05799023e-01,-9.92070971e-03,9.32511786e-02,-1.47966345e-01,5.32660023e-02,-1.43582851e-01,7.05819693e-02,-5.99840853e-02,-4.20914621e-02,-1.73254989e-02,6.71952680e-02,1.46258369e-02,-1.21387681e-01,-3.63525523e-02,1.39158081e-01,-3.66166260e-03,1.21496377e-01,8.55325706e-02,2.01052131e-04,1.12949918e-01,5.88166188e-02,-1.09546373e-01,-8.67266117e-02,1.41392324e-01,1.48547630e-02,2.62197026e-01,-3.00311182e-02
-0.05315423,0.03489216,0.00669579,-0.12870774,-0.03818227,0.05731004,-0.14118294,0.15269575,0.11491413,-0.02664841,-0.00525195,0.19771998,0.01736756,-0.06120441,-0.04760423,-0.11765255,-0.04647327,-0.16650199,-0.04167302,0.05894134,-0.08443212,0.02483072,-0.09350555,-0.03188825,0.26633429,-0.07998284,0.12286413,-0.09420101,-0.10936504,0.09845104,0.07477219,0.16783427
-0.07970468,0.05988559,0.09998407,0.01235501,0.03884155,-0.15069641,0.10571498,-0.07842388,0.07928319,-0.01733188,0.06422477,0.08970462,-0.23195518,-0.08450449,0.14449805,-0.00115894,0.20677434,-0.1184565,0.19122825,0.08616957,0.03938662,0.1162567,0.00831563,-0.06018265,0.1713443,-0.14513032,0.03678067,-0.09296998,0.07955997,0.19533104,-0.10820294,-0.04213492
