0.02581044,0.04652182,-0.09519303,0.09077294,-0.1024159,0.08742024,0.06491562,0.03588939,-0.03592629,0.04994331,-0.12943355,-0.02821538,-0.0503059,-0.07892597,-0.14907828,-0.04497592,-0.03145685,0.02379553,-0.03664818,0.13324147,0.00332789,0.17598244,-0.07392991,-0.0770784,0.09755394,0.04783646,-0.24557286,-0.08933192,-0.02535636,-0.08026608,0.10812202,0.0562113,
0.08740936,-0.08196772,-0.11089259,-0.03409042,-0.00149062,-0.01558789,0.10761808,0.01375323,0.06536659,0.02033821,-0.03115662,-0.11237998,0.09799789,-0.1110458,0.00965462,-0.02022355,-0.02979614,0.04822308,-0.03938613,0.03503319,-0.13951492,-0.11453763,-0.14869803,0.02704147,-0.06919794,-0.0117157,-0.07986659,-0.08648268,0.06804979,0.1421692,0.20476919,-0.23716266
0.12893974,0.30827277,-0.05895885,0.08129582,0.07935867,-0.16631925,0.05001986,0.16575135,-0.12955525,0.10263383,-0.16350059,0.1441247,0.08415116,-0.07179238,0.03708429,0.01790605,0.10631482,-0.06269665,-0.00147287,0.08638459,-0.18268902,0.03962754,-0.03429053,0.06607455,0.03014146,0.0633602,-0.13064881,0.07541156,-0.0659897,-0.01152214,-0.00981661,0.00310294
0.21653402,-0.06481461,-0.01345987,0.01592975,-0.11992513,-0.05887563,-0.03181097,0.09961078,0.00173171,-0.09895526,0.31329518,-0.16388803,0.00719698,-0.07505637,-0.08678906,0.02500637,-0.0125147,-0.08136238,-0.03192855,-0.19006602,0.18754683,0.08585304,-0.14942867,0.10513738,-0.03300921,-0.00284997,-0.06458696,0.01071493,0.11520273,-0.06617427,-0.06678798,0.05936298
0.08903671,0.04745426,-0.16261307,0.01802906,0.10735506,-0.0654172,0.0490205,-0.01687112,0.04608538,0.06516722,0.02575527,0.10866477,0.17238113,-0.14005375,0.03291871,-0.03796276,-0.15436072,-0.04111533,0.10102594,0.15733486,0.09919554,-0.2282874,0.05477507,0.05628392,0.00735146,-0.03035049,0.1180166,-0.0905976,0.29458563,0.03367712,-0.17185372,-0.01800552
-0.01870604,0.0040802,-0.03785648,-0.0124194,0.0337802,-0.01092622,0.06629382,-0.17379837,-0.23792497,-0.08174005,0.03103286,-0.01660006,0.12500921,0.05037328,-0.02727264,-0.03877386,0.13936367,0.13804374,0.00503217,-0.06134497,0.06534306,-0.11120116,-0.01024128,-0.14414624,-0.0679688,-0.00590772,-0.03812117,-0.09680877,-0.07052243,-0.14838779,-0.1583446,-0.07490816
-0.04796141,0.02421017,-0.12293851,0.1656507,0.10840535,-0.04207476,-0.00700495,-0.0639183,-0.00672429,-0.03992245,0.00124733,-0.20700094,0.1566514,-0.00522847,-0.19101311,0.07766047,-0.01425647,-0.12022829,0.06334523,0.01351757,0.03649638,-0.05264627,-0.00360115,0.11066211,-0.04228851,-0.12627258,0.2676456,0.07598664,-0.10623337,-0.0372099,0.04486582,-0.00523966
0.05488013,-0.09020826,-0.12892391,0.00277357,-0.0281743,-0.07022847,0.15506723,-0.00037806,0.12503225,0.01150334,0.08703917,0.03750489,0.04523052,-0.06126984,0.04770454,-0.02943073,0.04771502,0.09894874,-0.17917466,-0.07212453,0.05016745,0.11426498,0.06402381,-0.0736799,-0.0605042,-0.01900301,-0.13546802,0.10965478,0.15524086,-0.00980752,0.04667362,-0.12243206
-0.04778581,0.07432866,-0.02417531,-0.04906441,0.02445206,-0.07846759,0.01142148,-0.13312757,-0.08065676,0.03580545,0.0382113,0.18650577,-0.02565783,-0.15633776,0.2496863,-0.04603882,-0.06763885,0.05442537,-0.1316389,0.28020272,-0.02482761,0.02442679,0.04137363,-0.13369824,0.01283037,-0.04049111,-0.0143751,-0.25756704,-0.0846534,0.12475166,-0.05647364,0.11121635
-0.04954073,-0.01865056,-0.02714125,0.09291432,-0.24828627,-0.1025828,-0.05990735,0.13418492,0.10736167,-0.11542212,-0.0668149,0.058458,0.05479065,0.04404577,0.17261098,-0.06202828,-0.13421787,0.13754533,-0.05874868,-0.12581648,0.0225736,0.03488622,0.06662121,-0.06789525,-0.20413709,0.08678888,-0.03322567,-0.07774057,-0.04839059,0.01888959,-0.09863454,-0.06294895
-0.13723939,-0.19577517,0.07354791,0.07505371,-0.00242315,0.01460205,-0.00662573,-0.22114508,0.03945799,-0.08420319,0.12788003,-0.2262193,0.1135676,-0.04739641,-0.01440932,0.04226958,0.05416846,0.04676304,-0.16402217,-0.22570372,0.0134857,-0.11342463,-0.16466275,-0.09826289,-0.03825299,0.06686594,-0.12976967,-0.06391855,0.1671568,-0.08936116,0.0184393,-0.06941644
0.04107231,-0.04186199,-0.02608075,-0.05359858,-0.05189582,-0.10680203,-0.06685691,-0.01187675,-0.15091288,-0.00255098,0.05652799,-0.09195745,0.0623027,0.10054126,0.05670574,-0.09204003,-0.0965642,0.11445687,-0.01098883,0.06644061,0.00487581,-0.04071959,0.16521925,0.08233941,-0.16127358,-0.08608038,0.10294641,-0.04877034,0.16317703,0.0362659,-0.03256756,0.04737587
0.04730069,0.01365758,0.01204642,-0.01789102,0.07689867,0.17972108,0.15049478,-0.01707932,0.143547,0.17450521,-0.09709795,-0.07261982,-0.09176733,-0.08123377,-0.09520667,0.04122516,0.06835043,0.03746433,0.04989411,0.02900327,0.02504554,-0.02297928,0.00137482,0.26060276,0.03576403,-0.21289138,0.08119744,0.0613898,0.08502442,-0.07558769,-0.06965505,0.06197263
0.20477874,0.0836193,-0.0680196,0.04302268,0.08471747,0.00039251,0.023594,0.03637499,0.11450181,-0.14928986,0.01485796,-0.03237802,-0.14840715,-0.05766456,-0.00679492,-0.07937775,0.05616703,0.07270448,0.01072717,-0.01116501,-0.00578505,-0.0613024,0.14456879,0.11209386,0.07506617,-0.10141585,-0.11137016,-0.16468123,0.03654826,-0.06465264,0.02210253,0.04334009
